Timestamp, Message
2023/04/05 10:19:41,GameEvent raised: NewPreview
2023/04/05 10:19:41,Refined scan successfully copied to preview mats in 2.0173 milliseconds.
2023/04/05 10:19:44,Refined scan thread successfully created and executed in 344.7914 milliseconds.
2023/04/05 10:19:44,GameEvent raised: NewPreview
2023/04/05 10:19:44,Refined scan successfully copied to preview mats in 0 milliseconds.
2023/04/05 10:19:44,Refined scan thread successfully created and executed in 298.0103 milliseconds.
2023/04/05 10:19:44,GameEvent raised: NewPreview
2023/04/05 10:19:44,Refined scan successfully copied to preview mats in 2.0024 milliseconds.
2023/04/05 10:19:45,Refined scan thread successfully created and executed in 299.02 milliseconds.
2023/04/05 10:19:45,GameEvent raised: NewPreview
2023/04/05 10:19:45,Refined scan successfully copied to preview mats in 1.0009 milliseconds.
2023/04/05 10:19:46,Refined scan thread successfully created and executed in 300.3114 milliseconds.
2023/04/05 10:19:46,GameEvent raised: NewPreview
2023/04/05 10:19:46,Refined scan successfully copied to preview mats in 1.0033 milliseconds.
2023/04/05 10:19:56,Cancelling scan by X key.
2023/04/05 10:19:56,GameEvent raised: ScanFailed
2023/04/05 10:20:08,GameEvent raised: ScanAgain
2023/04/05 10:20:09,Refined scan thread successfully created and executed in 317.0684 milliseconds.
2023/04/05 10:20:09,GameEvent raised: NewPreview
2023/04/05 10:20:09,Refined scan successfully copied to preview mats in 2.0426 milliseconds.
2023/04/05 10:20:09,Refined scan thread successfully created and executed in 301.349 milliseconds.
2023/04/05 10:20:09,GameEvent raised: NewPreview
2023/04/05 10:20:09,Refined scan successfully copied to preview mats in 1.9977 milliseconds.
2023/04/05 10:20:10,Refined scan thread successfully created and executed in 313.9735 milliseconds.
2023/04/05 10:20:10,GameEvent raised: NewPreview
2023/04/05 10:20:10,Refined scan successfully copied to preview mats in 1.0035 milliseconds.
2023/04/05 10:20:10,Refined scan thread successfully created and executed in 303.9959 milliseconds.
2023/04/05 10:20:10,GameEvent raised: NewPreview
2023/04/05 10:20:10,Refined scan successfully copied to preview mats in 1.9981 milliseconds.
2023/04/05 10:20:11,Refined scan thread successfully created and executed in 388.8958 milliseconds.
2023/04/05 10:20:11,GameEvent raised: NewPreview
2023/04/05 10:20:11,Refined scan successfully copied to preview mats in 2.9963 milliseconds.
2023/04/05 10:20:12,Refined scan thread successfully created and executed in 321.2052 milliseconds.
2023/04/05 10:20:12,GameEvent raised: NewPreview
2023/04/05 10:20:12,Refined scan successfully copied to preview mats in 0.9997 milliseconds.
2023/04/05 10:20:12,Refined scan thread successfully created and executed in 303.8853 milliseconds.
2023/04/05 10:20:12,GameEvent raised: NewPreview
2023/04/05 10:20:12,Refined scan successfully copied to preview mats in 1.5078 milliseconds.
2023/04/05 10:20:13,Refined scan thread successfully created and executed in 315.4284 milliseconds.
2023/04/05 10:20:13,GameEvent raised: NewPreview
2023/04/05 10:20:13,Refined scan successfully copied to preview mats in 0 milliseconds.
2023/04/05 10:20:13,Refined scan thread successfully created and executed in 312.2222 milliseconds.
2023/04/05 10:20:13,GameEvent raised: NewPreview
2023/04/05 10:20:13,Refined scan successfully copied to preview mats in 0.5056 milliseconds.
2023/04/05 10:20:14,Refined scan thread successfully created and executed in 325.7271 milliseconds.
2023/04/05 10:20:14,GameEvent raised: NewPreview
2023/04/05 10:20:14,Refined scan successfully copied to preview mats in 1.9989 milliseconds.
2023/04/05 10:20:14,Resetting timeout to 10:20:29 AM
2023/04/05 10:20:14,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1434; shouldBePlaying: True; saved webCamTextureID: -138; current ID: -138; lastUpdateCount: -1
2023/04/05 10:20:15,Cancelling scan by X key.
2023/04/05 10:20:15,GameEvent raised: ScanFailed
2023/04/05 10:20:25,Quit application via 'Escape' key.
2023/04/05 10:20:25,Application Quit
2023/04/05 10:24:38,Application Awake - version #2023.1.18
2023/04/05 10:24:38,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:24:38,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:24:38,Opening attract...
2023/04/05 10:24:39,GameEvent raised: CloseAllWindows
2023/04/05 10:24:39,GameEvent raised: MuralPositionsLoaded
2023/04/05 10:24:39,GameEvent raised: ConfigLoaded
2023/04/05 10:24:39,Initializing from myWebCamTextureToMatHelper...
2023/04/05 10:24:39,Successfully found correct camera.
2023/04/05 10:24:39,NEW webCamTexture ID: -276
2023/04/05 10:24:39,NEW webCamTexture width: 16
2023/04/05 10:24:39,NEW webCamTexture height: 16
2023/04/05 10:24:39,Resetting update count...
2023/04/05 10:24:39,Setting should be playing to true...
2023/04/05 10:24:39,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 10:24:39,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 10:24:39,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 10:24:39,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 10:24:39,Resetting update count...
2023/04/05 10:24:39,GameEvent raised: WindowsRefreshed
2023/04/05 10:24:39,GameEvent raised: CloseAllWindows
2023/04/05 10:24:39,Starting app...
2023/04/05 10:24:39,GameEvent raised: Attract
2023/04/05 10:24:39,GameEvent raised: NonScanWindowIsIn
2023/04/05 10:24:39,Webcam pausing...
2023/04/05 10:24:39,Resetting update count...
2023/04/05 10:24:39,Setting should be playing to false...
2023/04/05 10:24:58,Closing attract...
2023/04/05 10:25:01,GameEvent raised: CloseAllWindows
2023/04/05 10:25:01,GameEvent raised: ScanWindow
2023/04/05 10:25:01,GameEvent raised: Start Click
2023/04/05 10:25:01,GameEvent raised: ScanWindowIsIn
2023/04/05 10:25:01,Webcam playing...
2023/04/05 10:25:01,Resetting update count...
2023/04/05 10:25:01,Setting should be playing to true...
2023/04/05 10:25:11,GameEvent raised: On Begin Scan
2023/04/05 10:25:11,Refined scan thread successfully created and executed in 356.1045 milliseconds.
2023/04/05 10:25:11,GameEvent raised: NewPreview
2023/04/05 10:25:11,Refined scan successfully copied to preview mats in 0.9998 milliseconds.
2023/04/05 10:25:12,GameEvent raised: AcceptScan
2023/04/05 10:25:12,GameEvent raised: ScanAdded
2023/04/05 10:25:12,GameEvent raised: UploadComplete
2023/04/05 10:25:12,GameEvent raised: On Begin Scan
2023/04/05 10:25:12,Refined scan thread successfully created and executed in 305.0738 milliseconds.
2023/04/05 10:25:12,GameEvent raised: NewPreview
2023/04/05 10:25:12,Refined scan successfully copied to preview mats in 2.0112 milliseconds.
2023/04/05 10:25:13,GameEvent raised: AcceptScan
2023/04/05 10:25:13,GameEvent raised: ScanAdded
2023/04/05 10:25:13,GameEvent raised: UploadComplete
2023/04/05 10:25:13,GameEvent raised: On Begin Scan
2023/04/05 10:25:13,Refined scan thread successfully created and executed in 302.3704 milliseconds.
2023/04/05 10:25:13,GameEvent raised: NewPreview
2023/04/05 10:25:13,Refined scan successfully copied to preview mats in 0.9994 milliseconds.
2023/04/05 10:25:13,GameEvent raised: AcceptScan
2023/04/05 10:25:13,GameEvent raised: ScanAdded
2023/04/05 10:25:13,GameEvent raised: UploadComplete
2023/04/05 10:25:28,Resetting timeout to 10:25:43 AM
2023/04/05 10:25:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 754; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: -1
2023/04/05 10:25:43,Resetting timeout to 10:25:58 AM
2023/04/05 10:25:43,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1204; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: 754
2023/04/05 10:25:44,GameEvent raised: On Begin Scan
2023/04/05 10:25:44,Refined scan thread successfully created and executed in 315.3115 milliseconds.
2023/04/05 10:25:44,GameEvent raised: NewPreview
2023/04/05 10:25:44,Refined scan successfully copied to preview mats in 2.525 milliseconds.
2023/04/05 10:25:45,GameEvent raised: AcceptScan
2023/04/05 10:25:45,GameEvent raised: ScanAdded
2023/04/05 10:25:45,GameEvent raised: UploadComplete
2023/04/05 10:25:45,GameEvent raised: On Begin Scan
2023/04/05 10:25:45,Refined scan thread successfully created and executed in 316.812 milliseconds.
2023/04/05 10:25:45,GameEvent raised: NewPreview
2023/04/05 10:25:45,Refined scan successfully copied to preview mats in 1.007 milliseconds.
2023/04/05 10:25:46,GameEvent raised: AcceptScan
2023/04/05 10:25:46,GameEvent raised: ScanAdded
2023/04/05 10:25:46,GameEvent raised: UploadComplete
2023/04/05 10:25:46,GameEvent raised: On Begin Scan
2023/04/05 10:25:47,Refined scan thread successfully created and executed in 378.6569 milliseconds.
2023/04/05 10:25:47,GameEvent raised: NewPreview
2023/04/05 10:25:47,Refined scan successfully copied to preview mats in 1.5055 milliseconds.
2023/04/05 10:25:47,GameEvent raised: AcceptScan
2023/04/05 10:25:47,GameEvent raised: ScanAdded
2023/04/05 10:25:47,GameEvent raised: UploadComplete
2023/04/05 10:25:47,GameEvent raised: On Begin Scan
2023/04/05 10:25:47,Refined scan thread successfully created and executed in 299.925 milliseconds.
2023/04/05 10:25:47,GameEvent raised: NewPreview
2023/04/05 10:25:47,Refined scan successfully copied to preview mats in 0.9994 milliseconds.
2023/04/05 10:25:48,GameEvent raised: AcceptScan
2023/04/05 10:25:48,GameEvent raised: ScanAdded
2023/04/05 10:25:48,GameEvent raised: UploadComplete
2023/04/05 10:25:48,GameEvent raised: On Begin Scan
2023/04/05 10:25:48,Refined scan thread successfully created and executed in 313.9581 milliseconds.
2023/04/05 10:25:48,GameEvent raised: NewPreview
2023/04/05 10:25:48,Refined scan successfully copied to preview mats in 1.0021 milliseconds.
2023/04/05 10:25:48,GameEvent raised: AcceptScan
2023/04/05 10:25:48,GameEvent raised: ScanAdded
2023/04/05 10:25:48,GameEvent raised: UploadComplete
2023/04/05 10:25:49,GameEvent raised: On Begin Scan
2023/04/05 10:25:50,Refined scan thread successfully created and executed in 305.3624 milliseconds.
2023/04/05 10:25:50,GameEvent raised: NewPreview
2023/04/05 10:25:50,Refined scan successfully copied to preview mats in 2.0082 milliseconds.
2023/04/05 10:25:50,GameEvent raised: AcceptScan
2023/04/05 10:25:50,GameEvent raised: ScanAdded
2023/04/05 10:25:50,GameEvent raised: UploadComplete
2023/04/05 10:25:50,GameEvent raised: On Begin Scan
2023/04/05 10:25:50,Refined scan thread successfully created and executed in 318.7663 milliseconds.
2023/04/05 10:25:50,GameEvent raised: NewPreview
2023/04/05 10:25:50,Refined scan successfully copied to preview mats in 1.5177 milliseconds.
2023/04/05 10:25:51,GameEvent raised: AcceptScan
2023/04/05 10:25:51,GameEvent raised: ScanAdded
2023/04/05 10:25:51,GameEvent raised: UploadComplete
2023/04/05 10:25:51,GameEvent raised: On Begin Scan
2023/04/05 10:25:51,Refined scan thread successfully created and executed in 317.1817 milliseconds.
2023/04/05 10:25:51,GameEvent raised: NewPreview
2023/04/05 10:25:51,Refined scan successfully copied to preview mats in 1.0137 milliseconds.
2023/04/05 10:25:51,GameEvent raised: AcceptScan
2023/04/05 10:25:51,GameEvent raised: ScanAdded
2023/04/05 10:25:51,GameEvent raised: UploadComplete
2023/04/05 10:25:58,Resetting timeout to 10:26:13 AM
2023/04/05 10:25:58,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1612; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: 1204
2023/04/05 10:26:13,Resetting timeout to 10:26:28 AM
2023/04/05 10:26:13,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2062; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: 1612
2023/04/05 10:26:27,Quit application via 'Escape' key.
2023/04/05 10:26:27,Application Quit
2023/04/05 10:26:28,Releasing resources...
2023/04/05 10:26:28,OnWebCamTextureToMatHelperDisposed
2023/04/05 10:27:07,Application Awake - version #2023.1.18
2023/04/05 10:27:07,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:27:07,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:27:07,Opening attract...
2023/04/05 10:27:08,GameEvent raised: CloseAllWindows
2023/04/05 10:27:08,GameEvent raised: MuralPositionsLoaded
2023/04/05 10:27:08,GameEvent raised: ConfigLoaded
2023/04/05 10:27:08,Initializing from myWebCamTextureToMatHelper...
2023/04/05 10:27:08,Successfully found correct camera.
2023/04/05 10:27:08,NEW webCamTexture ID: -276
2023/04/05 10:27:08,NEW webCamTexture width: 16
2023/04/05 10:27:08,NEW webCamTexture height: 16
2023/04/05 10:27:08,Resetting update count...
2023/04/05 10:27:08,Setting should be playing to true...
2023/04/05 10:27:08,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 10:27:08,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 10:27:08,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 10:27:08,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 10:27:08,Resetting update count...
2023/04/05 10:27:08,GameEvent raised: WindowsRefreshed
2023/04/05 10:27:08,GameEvent raised: CloseAllWindows
2023/04/05 10:27:08,Starting app...
2023/04/05 10:27:08,GameEvent raised: Attract
2023/04/05 10:27:09,GameEvent raised: NonScanWindowIsIn
2023/04/05 10:27:09,Webcam pausing...
2023/04/05 10:27:09,Resetting update count...
2023/04/05 10:27:09,Setting should be playing to false...
2023/04/05 10:27:27,Closing attract...
2023/04/05 10:27:29,GameEvent raised: CloseAllWindows
2023/04/05 10:27:29,GameEvent raised: ScanWindow
2023/04/05 10:27:29,GameEvent raised: Start Click
2023/04/05 10:27:29,GameEvent raised: ScanWindowIsIn
2023/04/05 10:27:29,Webcam playing...
2023/04/05 10:27:29,Resetting update count...
2023/04/05 10:27:29,Setting should be playing to true...
2023/04/05 10:27:57,Resetting timeout to 10:28:12 AM
2023/04/05 10:27:57,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 830; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: -1
2023/04/05 10:28:12,Resetting timeout to 10:28:27 AM
2023/04/05 10:28:12,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1242; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: 830
2023/04/05 10:28:27,Resetting timeout to 10:28:42 AM
2023/04/05 10:28:27,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1688; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: 1242
2023/04/05 10:28:42,Resetting timeout to 10:28:57 AM
2023/04/05 10:28:42,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2138; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: 1688
2023/04/05 10:28:57,Resetting timeout to 10:29:12 AM
2023/04/05 10:28:57,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2588; shouldBePlaying: True; saved webCamTextureID: -276; current ID: -276; lastUpdateCount: 2138
2023/04/05 10:29:04,Quit application via 'Escape' key.
2023/04/05 10:29:04,Application Quit
2023/04/05 10:29:04,Releasing resources...
2023/04/05 10:29:04,OnWebCamTextureToMatHelperDisposed
2023/04/05 10:31:15,Resetting timeout to 10:31:30 AM
2023/04/05 10:31:15,Application Awake - version #2023.1.18
2023/04/05 10:31:15,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:31:15,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:31:15,GameEvent raised: ConfigLoaded
2023/04/05 10:31:15,Initializing from myWebCamTextureToMatHelper...
2023/04/05 10:31:15,Successfully found correct camera.
2023/04/05 10:31:15,NEW webCamTexture ID: -138
2023/04/05 10:31:15,NEW webCamTexture width: 16
2023/04/05 10:31:15,NEW webCamTexture height: 16
2023/04/05 10:31:16,Resetting update count...
2023/04/05 10:31:16,Setting should be playing to true...
2023/04/05 10:31:16,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 10:31:16,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 10:31:16,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 10:31:16,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 10:31:16,Resetting update count...
2023/04/05 10:31:30,Resetting timeout to 10:31:45 AM
2023/04/05 10:31:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 389; shouldBePlaying: True; saved webCamTextureID: -138; current ID: -138; lastUpdateCount: -1
2023/04/05 10:31:45,Resetting timeout to 10:32:00 AM
2023/04/05 10:31:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 822; shouldBePlaying: True; saved webCamTextureID: -138; current ID: -138; lastUpdateCount: 389
2023/04/05 10:32:00,Resetting timeout to 10:32:15 AM
2023/04/05 10:32:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1272; shouldBePlaying: True; saved webCamTextureID: -138; current ID: -138; lastUpdateCount: 822
2023/04/05 10:32:15,Resetting timeout to 10:32:30 AM
2023/04/05 10:32:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1689; shouldBePlaying: True; saved webCamTextureID: -138; current ID: -138; lastUpdateCount: 1272
2023/04/05 10:32:30,Resetting timeout to 10:32:45 AM
2023/04/05 10:32:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2094; shouldBePlaying: True; saved webCamTextureID: -138; current ID: -138; lastUpdateCount: 1689
2023/04/05 10:32:36,Quit application via 'Escape' key.
2023/04/05 10:32:36,Application Quit
2023/04/05 10:50:52,Application Awake - version #2023.1.18
2023/04/05 10:50:52,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:50:52,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:50:52,Opening attract...
2023/04/05 10:50:52,Resetting timeout to 10:51:07 AM
2023/04/05 10:50:52,GameEvent raised: CloseAllWindows
2023/04/05 10:50:52,GameEvent raised: MuralPositionsLoaded
2023/04/05 10:50:52,GameEvent raised: ConfigLoaded
2023/04/05 10:50:52,Initializing from myWebCamTextureToMatHelper...
2023/04/05 10:50:52,Successfully found correct camera.
2023/04/05 10:50:52,NEW webCamTexture ID: -274
2023/04/05 10:50:52,NEW webCamTexture width: 16
2023/04/05 10:50:52,NEW webCamTexture height: 16
2023/04/05 10:50:53,Resetting update count...
2023/04/05 10:50:53,Setting should be playing to true...
2023/04/05 10:50:53,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 10:50:53,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 10:50:53,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 10:50:53,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 10:50:53,Resetting update count...
2023/04/05 10:50:53,GameEvent raised: WindowsRefreshed
2023/04/05 10:50:53,GameEvent raised: CloseAllWindows
2023/04/05 10:50:53,Starting app...
2023/04/05 10:50:53,GameEvent raised: Attract
2023/04/05 10:50:53,GameEvent raised: NonScanWindowIsIn
2023/04/05 10:50:53,Webcam pausing...
2023/04/05 10:50:53,Resetting update count...
2023/04/05 10:50:53,Setting should be playing to false...
2023/04/05 10:50:57,Closing attract...
2023/04/05 10:50:59,GameEvent raised: CloseAllWindows
2023/04/05 10:50:59,GameEvent raised: ScanWindow
2023/04/05 10:50:59,GameEvent raised: Start Click
2023/04/05 10:50:59,GameEvent raised: ScanWindowIsIn
2023/04/05 10:50:59,Webcam playing...
2023/04/05 10:50:59,Resetting update count...
2023/04/05 10:50:59,Setting should be playing to true...
2023/04/05 10:51:07,Resetting timeout to 10:51:22 AM
2023/04/05 10:51:07,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 229; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: -1
2023/04/05 10:51:21,Quit application via 'Escape' key.
2023/04/05 10:51:21,Application Quit
2023/04/05 10:51:22,Releasing resources...
2023/04/05 10:51:22,OnWebCamTextureToMatHelperDisposed
2023/04/05 10:51:52,Application Awake - version #2023.1.18
2023/04/05 10:51:52,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:51:52,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:51:52,Opening attract...
2023/04/05 10:51:52,Resetting timeout to 10:52:07 AM
2023/04/05 10:51:52,GameEvent raised: CloseAllWindows
2023/04/05 10:51:52,GameEvent raised: MuralPositionsLoaded
2023/04/05 10:51:52,GameEvent raised: ConfigLoaded
2023/04/05 10:51:52,Initializing from myWebCamTextureToMatHelper...
2023/04/05 10:51:52,Successfully found correct camera.
2023/04/05 10:51:52,NEW webCamTexture ID: -274
2023/04/05 10:51:52,NEW webCamTexture width: 16
2023/04/05 10:51:52,NEW webCamTexture height: 16
2023/04/05 10:51:53,Resetting update count...
2023/04/05 10:51:53,Setting should be playing to true...
2023/04/05 10:51:53,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 10:51:53,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 10:51:53,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 10:51:53,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 10:51:53,Resetting update count...
2023/04/05 10:51:53,GameEvent raised: WindowsRefreshed
2023/04/05 10:51:53,GameEvent raised: CloseAllWindows
2023/04/05 10:51:53,Starting app...
2023/04/05 10:51:53,GameEvent raised: Attract
2023/04/05 10:51:53,GameEvent raised: NonScanWindowIsIn
2023/04/05 10:51:53,Webcam pausing...
2023/04/05 10:51:53,Resetting update count...
2023/04/05 10:51:53,Setting should be playing to false...
2023/04/05 10:52:00,Closing attract...
2023/04/05 10:52:03,GameEvent raised: CloseAllWindows
2023/04/05 10:52:03,GameEvent raised: ScanWindow
2023/04/05 10:52:03,GameEvent raised: Start Click
2023/04/05 10:52:03,GameEvent raised: ScanWindowIsIn
2023/04/05 10:52:03,Webcam playing...
2023/04/05 10:52:03,Resetting update count...
2023/04/05 10:52:03,Setting should be playing to true...
2023/04/05 10:52:07,Resetting timeout to 10:52:22 AM
2023/04/05 10:52:07,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 117; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: -1
2023/04/05 10:52:22,Resetting timeout to 10:52:37 AM
2023/04/05 10:52:22,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 567; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: 117
2023/04/05 10:52:37,Resetting timeout to 10:52:52 AM
2023/04/05 10:52:37,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1000; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: 567
2023/04/05 10:52:52,Resetting timeout to 10:53:07 AM
2023/04/05 10:52:52,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1450; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: 1000
2023/04/05 10:53:07,Resetting timeout to 10:53:22 AM
2023/04/05 10:53:07,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1900; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: 1450
2023/04/05 10:53:22,Resetting timeout to 10:53:37 AM
2023/04/05 10:53:22,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2350; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: 1900
2023/04/05 10:53:37,Resetting timeout to 10:53:52 AM
2023/04/05 10:53:37,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2800; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: 2350
2023/04/05 10:53:52,Resetting timeout to 10:54:07 AM
2023/04/05 10:53:52,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 3218; shouldBePlaying: True; saved webCamTextureID: -274; current ID: -274; lastUpdateCount: 2800
2023/04/05 10:54:05,Quit application via 'Escape' key.
2023/04/05 10:54:05,Application Quit
2023/04/05 10:57:42,Application Awake - version #2023.1.18
2023/04/05 10:57:42,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:57:42,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 10:57:42,Opening attract...
2023/04/05 10:57:42,GameEvent raised: CloseAllWindows
2023/04/05 10:57:42,GameEvent raised: MuralPositionsLoaded
2023/04/05 10:57:42,GameEvent raised: ConfigLoaded
2023/04/05 10:57:42,Initializing from myWebCamTextureToMatHelper...
2023/04/05 10:57:42,Successfully found correct camera.
2023/04/05 10:57:42,NEW webCamTexture ID: -274
2023/04/05 10:57:42,NEW webCamTexture width: 16
2023/04/05 10:57:42,NEW webCamTexture height: 16
2023/04/05 10:57:43,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 10:57:43,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 10:57:43,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 10:57:43,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 10:57:43,GameEvent raised: WindowsRefreshed
2023/04/05 10:57:43,GameEvent raised: CloseAllWindows
2023/04/05 10:57:43,Starting app...
2023/04/05 10:57:43,GameEvent raised: Attract
2023/04/05 10:57:43,GameEvent raised: NonScanWindowIsIn
2023/04/05 10:57:43,Webcam pausing...
2023/04/05 10:58:31,Closing attract...
2023/04/05 10:58:33,GameEvent raised: CloseAllWindows
2023/04/05 10:58:33,GameEvent raised: ScanWindow
2023/04/05 10:58:33,GameEvent raised: Start Click
2023/04/05 10:58:34,GameEvent raised: ScanWindowIsIn
2023/04/05 10:58:34,Webcam playing...
2023/04/05 11:01:12,Quit application via 'Escape' key.
2023/04/05 11:01:12,Application Quit
2023/04/05 11:03:44,Application Awake - version #2023.1.18
2023/04/05 11:03:44,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:03:44,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:03:44,GameEvent raised: CloseAllWindows
2023/04/05 11:03:44,GameEvent raised: ConfigLoaded
